iter,opt,CBCFW_pgap,CBCFW_dual,CBCFW_dgap,CBCFW_time,FBCFW_pgap,FBCFW_dual,FBCFW_dgap,FBCFW_time,FBCAFW_pgap,FBCAFW_dual,FBCAFW_dgap,FBCAFW_time,FFW_pgap,FFW_dual,FFW_dgap,FFW_time,FAFW_pgap,FAFW_dual,FAFW_dgap,FAFW_time
830,1.998569499733222e6,124.56805951916613,1.9984661434515994e6,227.92434114174102,1.980577478,123.77434382331558,1.998432380687579e6,260.89338946613134,1.961001946,9.972136467695236e-7,1.9985694835943095e6,0.016139909741468728,1.933451524,124.50283333077095,1.9984583146336214e6,235.6879329313524,1.764616338,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.385677027
831,1.998569499733222e6,124.42492155567743,1.9984537039667729e6,240.22068800474517,1.982235079,123.6043384403456,1.9984259000793952e6,267.20399226713926,1.962656857,9.990762919187546e-7,1.998569495360695e6,0.004373525909613818,1.935352208,124.39011943875812,1.9984429890484111e6,250.90080424956977,1.766588843,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.386037146
832,1.998569499733222e6,124.26094029122032,1.9984301869410637e6,263.573732449353,1.983986199,123.4591431573499,1.9984421645070268e6,250.794369352574,1.964385355,9.962823241949081e-7,1.998569476235426e6,0.023498792143072933,1.937065669,124.23110247286968,1.9984549364630468e6,238.79437264800072,1.768779498,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.386379831
833,1.998569499733222e6,124.06617156532593,1.9984102489100494e6,283.3169947377464,1.988257685,123.33820127067156,1.9984489968904783e6,243.84104401431978,1.966128395,9.972136467695236e-7,1.9985694852467363e6,0.014487482840195298,1.938738904,124.0917895345483,1.998422215980893e6,271.37554186349735,1.770903797,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.386718433
834,1.998569499733222e6,123.87691848515533,1.9984169490938412e6,276.4275578658562,1.990292865,123.19912092224695,1.998466250810656e6,226.4480434881989,1.970682509,9.972136467695236e-7,1.9985694899397043e6,0.009794514771783724,1.940647679,123.91450338833965,1.9984496701621283e6,243.7440744820051,1.772835732,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.387051107
835,1.998569499733222e6,123.69793159817345,1.9984069763357656e6,286.22132905450417,1.991930555,123.06349157565273,1.998455292102335e6,237.27112246246543,1.972435669,9.98144969344139e-7,1.9985694837182884e6,0.01601593181840144,1.944994802,123.78273215587251,1.9984574933040035e6,235.7891613743268,1.774798823,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.387384708
836,1.998569499733222e6,123.56703438726254,1.998443395722658e6,249.6710449512757,1.993692888,122.91280536330305,1.9984342018220748e6,258.2107165104535,1.974084892,9.962823241949081e-7,1.9985694835984225e6,0.016135795711306855,1.946754054,123.64340631919913,1.9984360343249892e6,257.1088145519607,1.776782329,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.387721846
837,1.998569499733222e6,123.42257649614476,1.9984476557072194e6,245.26660249877023,1.99533672,122.76357209752314,1.9984325894267969e6,259.6738785225316,1.975830663,9.972136467695236e-7,1.9985694988279277e6,0.0009062915341928601,1.94869149,123.48816004232503,1.9984342817772673e6,258.70611599693075,1.778814735,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.388055304
838,1.998569499733222e6,123.24825989850797,1.9984205006333813e6,272.24735973909264,1.999630786,122.6410860477481,1.9984480647223664e6,244.0760969032708,1.980126636,9.976793080568314e-7,1.9985694893338329e6,0.010400386760011315,1.950295117,123.32601058972068,1.9984264703306342e6,266.3554131775163,1.780909321,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.388508275
839,1.998569499733222e6,123.0768241325859,1.9984425652294578e6,250.01132789673284,2.00147087,122.53278780751862,1.9984630034752006e6,229.02904582893825,1.981853526,9.967479854822159e-7,1.998569495013966e6,0.00472025279304944,1.952153752,123.18454455421306,1.9984622950307862e6,230.3892469899729,1.782948521,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.388877147
840,1.998569499733222e6,122.92596381320618,1.998446068599949e6,246.3570970861765,2.00316513,122.37283455138095,1.9984417820756545e6,250.09049211879028,1.983594443,9.962823241949081e-7,1.9985694919017411e6,0.007832477102056146,1.956621592,123.05101518309675,1.9984227034089183e6,269.8473394867033,1.78491185,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.389344398
841,1.998569499733222e6,122.81509906123392,1.9984581366100612e6,234.17822222207906,2.005086396,122.22405547159724,1.9984279818503594e6,263.7419383341621,1.985241717,9.990762919187546e-7,1.9985694922497997e6,0.007484421337721869,1.958767471,122.88639374007471,1.998431024457167e6,261.361669795122,1.786891087,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.389790245
842,1.998569499733222e6,122.71244334592484,1.9984674410112016e6,224.77116536619724,2.006899105,122.09845369472168,1.9984608041415266e6,230.79404539006646,1.987055118,9.976793080568314e-7,1.9985694934637102e6,0.006270509446039796,1.960958873,122.70150774647482,1.9984417624161309e6,250.4388248375617,1.7887734,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.390244927
843,1.998569499733222e6,122.59656670945697,1.9984744487167606e6,217.64758317082305,2.01124661,121.98966151871718,1.9984749896042233e6,216.49979051743867,1.99137831,9.972136467695236e-7,1.998569490809979e6,0.008924240246415138,1.962714208,122.53170671290718,1.9984585824489165e6,233.44899101834744,1.790749699,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.390688877
844,1.998569499733222e6,122.48926572990604,1.9984599568872435e6,232.03211170839495,2.012942767,121.83532607532106,1.9984547574475238e6,236.57761177344946,1.993059162,9.98144969344139e-7,1.9985694855484467e6,0.014185773499775678,1.967195322,122.42168810102157,1.998447988950322e6,243.9324710010551,1.79287604,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.391088803
845,1.998569499733222e6,122.32924160477705,1.9984463076510632e6,245.52132376353256,2.014583415,121.65726582310162,1.9984254077176012e6,265.7492814439174,1.99471193,9.976793080568314e-7,1.9985694888865973e6,0.010847622324945405,1.969047196,122.27492935652845,1.998414069991225e6,277.7046713535674,1.794818079,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.391448139
846,1.998569499733222e6,122.13584115332924,1.998410785944842e6,280.8496295331861,2.016371688,121.50335357547738,1.9984367608075277e6,254.24227926979074,1.996476644,9.972136467695236e-7,1.998569497123666e6,0.0026105529977940023,1.970759008,122.11305926949717,1.9984049801899968e6,286.63260249467567,1.796838082,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.391814877
847,1.998569499733222e6,122.01682334742509,1.9984484964024622e6,243.0201541071001,2.020656428,121.35396855999716,1.9984351821536939e6,255.6715480881976,2.000772164,9.976793080568314e-7,1.998569492122035e6,0.007612184504978359,1.972342785,121.92871813266538,1.9984678512608507e6,223.5771905039437,1.801753049,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.392189832
848,1.998569499733222e6,121.9138177211862,1.9984793791503017e6,212.03440064148162,2.022617816,121.21082495362498,1.9984309222437027e6,259.7883144727966,2.002548864,9.972136467695236e-7,1.9985694891384467e6,0.01059577232808806,1.974352808,121.82352000079118,1.9984748698471133e6,216.4534061094746,1.803811189,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.392550776
849,1.998569499733222e6,121.78816542611457,1.9984656776868938e6,225.61021175427595,2.024418869,121.01527117122896,1.998414747919931e6,275.7670844619861,2.004294748,9.972136467695236e-7,1.9985694890990565e6,0.010635162703692913,1.978724068,121.70323300897144,1.9984444509914075e6,246.751974823419,1.805728886,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.392891976
850,1.998569499733222e6,121.62699217139743,1.9984346888912455e6,256.43783414777135,2.026102144,120.88921272871085,1.9984547299399448e6,235.65900600582245,2.005943157,9.976793080568314e-7,1.9985694964232054e6,0.003311014239443466,1.980667657,121.57411162997596,1.9984421875383747e6,248.88630647724494,1.807612075,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.39328451
851,1.998569499733222e6,121.48576245340519,1.9984524708821524e6,238.51461352282786,2.02776127,120.7340883326251,1.9984473012321892e6,242.93258936546044,2.007643343,9.967479854822159e-7,1.9985694983724118e6,0.0013618068769574165,1.982370853,121.43483577319421,1.9984535989679336e6,237.33560106158257,1.809516441,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.393634205
852,1.998569499733222e6,121.31196113419719,1.9984290953958647e6,261.7162984914612,2.032028438,120.61172052915208,1.9984626037116465e6,227.5077421045571,2.012015232,9.986106306314468e-7,1.9985694845282452e6,0.015205975476419553,1.983927886,121.30609357659705,1.9984649584986898e6,225.84732810873538,1.811479388,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.393969818
853,1.998569499733222e6,121.1786875880789,1.9984419197057006e6,248.75871510937577,2.033834675,120.47749587264843,1.9984442437114916e6,245.7335176029883,2.013701846,9.98144969344139e-7,1.9985694965425588e6,0.003191661322489381,1.985796177,121.19142028293572,1.9984699781587492e6,220.7129947557114,1.813399776,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.394307564
854,1.998569499733222e6,121.03031418542378,1.9984552192434603e6,235.31080394695164,2.035487227,120.309102561092,1.9984313523733611e6,258.45646242197836,2.015352243,9.98144969344139e-7,1.9985694877717877e6,0.011962432530708611,1.990039507,121.07124510244466,1.9984734195191483e6,217.15145917609334,1.815301255,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.394699593
855,1.998569499733222e6,120.89310339908116,1.998426562241868e6,263.8305947529734,2.037184486,120.19493161397986,1.9984576010995398e6,232.0935652962362,2.017090738,9.976793080568314e-7,1.9985694906015699e6,0.00913264969130978,1.991954877,120.9626162990462,1.9984387843204346e6,251.6780290864408,1.817273347,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.395043772
856,1.998569499733222e6,120.77771965577267,1.9984662946111755e6,223.98284170220722,2.041716977,120.0706629154738,1.998437080573783e6,252.48982235437143,2.018953608,9.972136467695236e-7,1.9985694964626543e6,0.0032715649576857686,1.993885995,120.80020219716243,1.9984732853903621e6,217.01454505696893,1.820626123,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.397868927
857,1.998569499733222e6,120.65883676870726,1.9984648946085342e6,225.26396145648323,2.043378598,119.9496260934975,1.998462978368674e6,226.47099064153736,2.023375843,9.967479854822159e-7,1.998569493813561e6,0.005920657713431865,1.995683101,120.67267680983059,1.9984293905982063e6,260.7818118254654,1.822549892,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.398367943
858,1.998569499733222e6,120.54089051554911,1.9984662027128637e6,223.8379108737281,2.045149321,119.81768196518533,1.9984505569614833e6,238.76045370392967,2.02505821,9.976793080568314e-7,1.998569496803328e6,0.0029308917291928083,1.997556422,120.50875444500707,1.998426814354896e6,263.19413277087733,1.824334754,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.398810006
859,1.998569499733222e6,120.38665352598764,1.9984499411838856e6,239.9452028623491,2.046789813,119.7003455508966,1.9984723922868168e6,216.80779195591458,2.026830984,9.98144969344139e-7,1.9985694907116415e6,0.009022578713484108,2.001972432,120.35636348859407,1.9984366269940333e6,253.2291026772,1.826096739,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.399171105
860,1.998569499733222e6,120.23175182170235,1.9984352256592887e6,254.50582575492444,2.048582045,119.60494160908274,1.9984820844423806e6,207.02023245047894,2.028521616,9.976793080568314e-7,1.9985694962267294e6,0.003507490240735933,2.003729664,120.21168548217975,1.9984610535114463e6,228.65790725778788,1.827854104,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.399524924
861,1.998569499733222e6,120.0811404234264,1.9984463924797166e6,243.1883939288382,2.052816398,119.47703276085667,1.9984530774183397e6,235.89934764319332,2.032831503,9.986106306314468e-7,1.998569486752452e6,0.012981768377358094,2.005481279,120.09503699070774,1.9984544171734224e6,235.1775967902504,1.829595159,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.399879249
862,1.998569499733222e6,119.92962579545565,1.9984210398817677e6,268.3894772496715,2.054723492,119.30986320530064,1.9984342519546635e6,254.55764176379307,2.034723148,9.962823241949081e-7,1.9985694918436718e6,0.007890546374255791,2.007430144,119.96186939743347,1.9984533405019687e6,236.12110065063462,1.831629153,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.40023509
863,1.998569499733222e6,119.79123818711378,1.9984482649988488e6,241.02597256028093,2.056424029,119.17947955965064,1.9984296161452916e6,259.06306749008945,2.036460159,9.972136467695236e-7,1.9985694971158535e6,0.0026183656591456383,2.01182515,119.81487007415853,1.9984188743684683e6,270.44023482780904,1.833388436,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.400583486
864,1.998569499733222e6,119.672419909155,1.998468012404269e6,221.15974886191543,2.058262834,118.99726457823999,1.998429684864544e6,258.81213325617136,2.038216761,9.972136467695236e-7,1.998569496147136e6,0.003587083105230704,2.013739057,119.61560304951854,1.998417359723302e6,271.7556129693985,1.835207703,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.401045314
865,1.998569499733222e6,119.5420537085738,1.9984336980693245e6,255.34371760609793,2.059870368,118.88883582572453,1.9984495370737088e6,238.8514953388658,2.039891007,9.972136467695236e-7,1.9985694946824932e6,0.005051726009696722,2.015511263,119.4291008526925,1.9984673833892788e6,221.54544479586184,1.836978946,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.401413083
866,1.998569499733222e6,119.45195705699734,1.9984794828002956e6,209.4688899833418,2.064229838,118.80433163861744,1.9984896129548107e6,198.69111004986917,2.044178767,9.976793080568314e-7,1.9985694785764487e6,0.0211577708250843,2.017240318,119.318149932893,1.9984650508467183e6,223.7670364365913,1.838841185,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.401761273
867,1.998569499733222e6,119.32579743792303,1.998465545267045e6,223.2802636147826,2.065960572,118.69404978887178,1.9984696103932075e6,218.58338980333065,2.045895907,9.972136467695236e-7,1.9985694966645946e6,0.0030696244502905756,2.019042402,119.20895307767205,1.998449415897558e6,239.29278874164447,1.840619882,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.402110361
868,1.998569499733222e6,119.16581767774187,1.9984374672577316e6,251.19829316806863,2.067604786,118.55061708739959,1.9984547958435877e6,233.25450672159786,2.047609739,9.976793080568314e-7,1.9985694899940924e6,0.009740127192344517,2.023627197,119.06211465527304,1.9984384971148958e6,250.06473298138008,1.842391114,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.402455778
869,1.998569499733222e6,119.02947358111851,1.9984595560530347e6,228.97315376834013,2.069328574,118.44216683064587,1.998463955526033e6,223.98637401955784,2.04922962,9.972136467695236e-7,1.998569485268574e6,0.014465645130258054,2.025493685,118.94156429055147,1.9984343153386628e6,254.12595884967595,1.844126736,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.402800225
870,1.998569499733222e6,118.86759628006257,1.9984297944197692e6,258.57290973269846,2.07373434,118.30244377697818,1.9984519614761367e6,235.84070086214342,2.053707519,9.98144969344139e-7,1.9985694951463449e6,0.004587875242577866,2.027377704,118.8046219937969,1.9984588808108703e6,229.42354434542358,1.845895906,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.40322902
871,1.998569499733222e6,118.7392578937579,1.9984442489355018e6,243.99005561383092,2.075459735,118.13207522383891,1.9984184988202872e6,269.13298815867165,2.055454114,9.976793080568314e-7,1.9985694900887308e6,0.009645488898968324,2.0290614,118.66912872786634,1.9984671365580307e6,221.03230391908437,1.847949375,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.403589458
872,1.998569499733222e6,118.54070005263202,1.9984064384663408e6,281.60196693375474,2.077118377,117.99611621000804,1.9984401802563104e6,247.31559312160243,2.057278635,9.972136467695236e-7,1.9985694920317198e6,0.007702499395236373,2.033283014,118.56716643250547,1.9984601394431237e6,227.92745653074235,1.849689409,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.40393702
873,1.998569499733222e6,118.3985511015635,1.998441357018972e6,246.54126535137766,2.078966355,117.85801252978854,1.998442160866858e6,245.19687889370834,2.05896731,9.962823241949081e-7,1.9985694923536344e6,0.007380583876511082,2.035016573,118.4338089430239,1.99842555471909e6,262.37882307497784,1.851650522,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.404281787
874,1.998569499733222e6,118.28540440625511,1.9984666411968926e6,221.14394073555013,2.080629543,117.71333027607761,1.9984464001045402e6,240.81295895791845,2.060684924,1.00000761449337e-6,1.9985694985078839e6,0.001226338092237711,2.036855213,118.27904619532637,1.9984318691029432e6,255.9096764740534,1.853467036,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.404622544
875,1.998569499733222e6,118.16214552079327,1.9984493925023524e6,238.26937639035168,2.084928732,117.5707362012472,1.998429337166553e6,257.733302870387,2.064954101,9.976793080568314e-7,1.9985694683822962e6,0.03135192359331995,2.038595223,118.13185677980073,1.9984825987143014e6,205.0328757003881,1.855272941,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.405089516
876,1.998569499733222e6,118.0587499474641,1.9984630362207117e6,224.52226245769998,2.087183372,117.44442313094623,1.9984574145572647e6,229.52959908812772,2.066812087,9.976793080568314e-7,1.99856949616913e6,0.003565089573385194,2.040529185,118.02813736000098,1.998462888962356e6,224.638908226043,1.857091476,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.405625236
877,1.998569499733222e6,117.93947566184215,1.998459949029033e6,227.49017985074897,2.089369992,117.32068535336293,1.9984562280452738e6,230.5923733015661,2.068616376,9.98144969344139e-7,1.9985694975054155e6,0.002228804602054879,2.044982772,117.90461439196952,1.9984698394475686e6,217.56490004528314,1.858980315,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.406112313
878,1.998569499733222e6,117.8238882983569,1.9984690710394466e6,218.25258207367733,2.091215981,117.19681193795986,1.9984672545065756e6,219.4420385841804,2.070338742,1.00000761449337e-6,1.998569484407279e6,0.015326942928368226,2.046702541,117.80102128745057,1.9984812305308082e6,206.07022370118648,1.860809665,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.406523394
879,1.998569499733222e6,117.71684003737755,1.9984883368624987e6,198.87971076060785,2.095604473,117.07271840400063,1.9984433857231867e6,243.18672843941022,2.071965352,9.986106306314468e-7,1.9985694915073235e6,0.008226897043641657,2.048483167,117.70269345422275,1.9984625059897876e6,224.6964368885383,1.862682513,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.406891555
880,1.998569499733222e6,117.58817358431406,1.998446267745346e6,240.82016146022943,2.09729186,116.95142796239816,1.9984550776375865e6,231.37352359775105,2.07636715,9.976793080568314e-7,1.998569481513581e6,0.018220638652564958,2.050136728,117.57723112893291,1.9984514249454509e6,235.65201890002936,1.864799585,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.407240539
881,1.998569499733222e6,117.475677883951,1.9984629663342333e6,224.0090768726368,2.099089028,116.85391814191826,1.9984851067571687e6,201.24689419518108,2.078106779,9.972136467695236e-7,1.9985694971405296e6,0.002593689685454592,2.05196228,117.45957516110502,1.9984441445016712e6,242.81480671186,1.869157986,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.407641847
882,1.998569499733222e6,117.33663042937405,1.9984516312660528e6,235.20509759840206,2.100724223,116.74737559189089,1.9984784376822757e6,207.80942653818056,2.079828134,9.995419532060623e-7,1.9985694759117644e6,0.023822456976631656,2.056440993,117.30839063902386,1.9984672253434458e6,219.58278041519225,1.871154204,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.407986687
883,1.998569499733222e6,117.20036706584506,1.9984290319285225e6,257.66817176528275,2.102513394,116.64071645424701,1.998465968159593e6,220.17229008328286,2.081510666,9.98144969344139e-7,1.998569494285143e6,0.0054490770562551916,2.058245097,117.20542812510394,1.9984648818005486e6,221.8233607984148,1.872990988,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.408329299
884,1.998569499733222e6,117.06082576629706,1.9984475428421583e6,239.01771682986873,2.106788951,116.51541292970069,1.998465797510637e6,220.2176355147676,2.085958667,9.995419532060623e-7,1.9985694915132888e6,0.008220932650147006,2.060113141,117.08678384474479,1.9984572873054403e6,229.29921162640676,1.874825183,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.408669943
885,1.998569499733222e6,116.93608943582512,1.9984672918773384e6,219.143945319287,2.108529476,116.4055895737838,1.9984761363796135e6,209.76894318219274,2.087673478,9.972136467695236e-7,1.9985694936951515e6,0.00603906754986383,2.062263813,116.97108516818844,1.9984569877714221e6,229.48304696800187,1.876748602,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.409016123
886,1.998569499733222e6,116.8252411566209,1.9984517194459282e6,234.60552845042548,2.110296869,116.28048980492167,1.9984585538158817e6,227.22640714515,2.08944586,9.972136467695236e-7,1.998569485818435e6,0.0139157842786517,2.06716066,116.8275446628686,1.9984306268456802e6,255.7004322046414,1.878735397,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.409404831
887,1.998569499733222e6,116.72130064782687,1.9984623307519958e6,223.8902818740753,2.112023069,116.1213091139216,1.998445250896239e6,240.37014609682956,2.091121013,9.962823241949081e-7,1.9985694927599072e6,0.006974311167141423,2.069117523,116.70078712911345,1.9984201461836323e6,266.05433671874925,1.880759751,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.4097872
888,1.998569499733222e6,116.6112128298264,1.9984747760648283e6,211.33488122344716,2.113665025,115.97269621794112,1.9984161640237574e6,269.30840568241547,2.092842214,9.967479854822159e-7,1.998569493839288e6,0.005894930858630687,2.071146983,116.53780235652812,1.9984754895886937e6,210.5479468847625,1.8825761,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.410142555
889,1.998569499733222e6,116.47465810575522,1.9984418368771528e6,244.13751417482854,2.118256385,115.77981617930345,1.9984149446436532e6,270.3349057480809,2.097116297,9.967479854822159e-7,1.9985694915372373e6,0.008196981420041993,2.073142866,116.42927646473981,1.9984508705037157e6,235.0585059709847,1.88449123,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.410483941
890,1.998569499733222e6,116.34915183414705,1.9984633304852832e6,222.51839977293275,2.120070094,115.6418288142886,1.9984291679867003e6,255.97357533598552,2.098920515,9.990762919187546e-7,1.998569494594323e6,0.005139898014022037,2.074872353,116.28930159355514,1.9984360860359133e6,249.70299890218303,1.886421597,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.41082908
891,1.998569499733222e6,116.21495033730753,1.9984516164719048e6,234.09821165446192,2.121700951,115.54566102218814,1.9984760654604544e6,208.9799337896984,2.100550815,9.972136467695236e-7,1.9985694867488125e6,0.012985406763618812,2.079310181,116.13125111605041,1.998447107219956e6,238.5237643821165,1.888256896,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.411167352
892,1.998569499733222e6,116.07419997849502,1.99844993706605e6,235.6368671505188,2.123368848,115.43388193217106,1.9984823278875477e6,202.6057276063366,2.102320352,9.958166629076004e-7,1.9985694904223736e6,0.009311844216426834,2.081111833,116.01287459698506,1.998440210792902e6,245.30181491700932,1.890223215,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.411557463
893,1.998569499733222e6,115.93858963134699,1.998449347587388e6,236.09073546534637,2.127706995,115.34976920415647,1.9984856001248956e6,199.24937753056292,2.104038574,9.976793080568314e-7,1.998569497214047e6,0.002520172711228952,2.082850987,115.88463277253322,1.9984628659288278e6,222.51843716669828,1.892157336,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.411913912
894,1.998569499733222e6,115.74000246427022,1.998404248936761e6,280.99079892534064,2.129384384,115.24051853385754,1.998469129962529e6,215.6102892268391,2.108452863,9.98144969344139e-7,1.9985694801480696e6,0.01958615065086633,2.084446462,115.75764192757197,1.9984510326078301e6,234.2247673193924,1.893961447,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.412263453
895,1.998569499733222e6,115.59664835757576,1.9984346023543675e6,250.49402721197112,2.131027412,115.11465994617902,1.9984586049674673e6,226.0094257008168,2.1101389,9.976793080568314e-7,1.9985694973986465e6,0.0023355730809271336,2.086672895,115.63596076448448,1.998461930571332e6,223.20512265432626,1.896138832,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.412612767
896,1.998569499733222e6,115.48080104007386,1.9984554982467415e6,229.48228752065916,2.132799506,114.99187732790597,1.9984621911962775e6,222.3004142724385,2.111776373,9.986106306314468e-7,1.9985694960955738e6,0.0036386467108968645,2.090999282,115.51522754342295,1.9984751427120897e6,209.8722486756742,1.897954233,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.412958637
897,1.998569499733222e6,115.38865771121345,1.998476279985863e6,208.60840507005923,2.134732056,114.85765373450704,1.9984391140421843e6,245.24334477214143,2.113430192,9.967479854822159e-7,1.9985694817409345e6,0.017993284098338336,2.092677887,115.40543917310424,1.998455264822009e6,229.6403503860347,1.899870919,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.413357007
898,1.998569499733222e6,115.29897724674083,1.9984878682028423e6,196.93050762629719,2.13905024,114.72135002608411,1.9984520226354406e6,232.19844780737185,2.117968805,9.976793080568314e-7,1.9985694959494178e6,0.003784801927395165,2.094628257,115.26990892016329,1.9984054821163025e6,279.28752583963796,1.901814917,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.413704413
899,1.998569499733222e6,115.19912787131034,1.998478754009117e6,205.94485197623726,2.140859538,114.5858028086368,1.9984285771776838e6,255.5083583467349,2.119773816,9.972136467695236e-7,1.9985694948458998e6,0.004888319526799023,2.096598085,115.0964658644516,1.9983913129567853e6,293.2832423010841,1.903640194,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.414050119
900,1.998569499733222e6,115.07762161665596,1.9984701077441724e6,214.46961066607037,2.142522839,114.43934777216054,1.9984247672557277e6,259.1718252665305,2.121454132,9.972136467695236e-7,1.9985694928944309e6,0.006839788373326883,2.101107954,114.90206358558498,1.9984691589832287e6,215.24281357880682,1.905517548,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.414391567
901,1.998569499733222e6,114.95995371998288,1.9984561028831366e6,228.35680380524718,2.144555298,114.33535568951629,1.998480810484583e6,203.02460432844236,2.123495115,9.972136467695236e-7,1.998569488896185e6,0.010838034184416756,2.103585457,114.79737639962696,1.9984626750926734e6,221.62201694818214,1.907727647,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.415139116
902,1.998569499733222e6,114.84135937062092,1.9984585186200736e6,225.82247251900844,2.148979461,114.23173120454885,1.9984734511770054e6,210.28028742113383,2.125280719,9.986106306314468e-7,1.998569496019791e6,0.0037144294183235615,2.105420974,114.67728422372602,1.9984686029757825e6,215.5740416632034,1.90956175,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.4155729
903,1.998569499733222e6,114.71458809520118,1.9984478362092427e6,236.37811207433697,2.151080549,114.12031538574956,1.9984642796941355e6,219.34035447219503,2.130295294,9.976793080568314e-7,1.9985694942275966e6,0.005506622954271734,2.107443911,114.57557943020947,1.9984920284408308e6,192.04687182139605,1.911698102,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.416036501
904,1.998569499733222e6,114.5765380684752,1.9984452436719683e6,238.83259932204965,2.152824929,114.00495278672315,1.9984710297338446e6,212.47495216413517,2.132096781,9.967479854822159e-7,1.9985694879434963e6,0.011790722404839471,2.109295481,114.49155217851512,1.998489839878318e6,194.15140708256513,1.913565692,9.939540177583694e-7,1.9985694960265602e6,0.00370765570551157,1.416420251
